ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Ordered,Time_Order_Picked,Weather_conditions,Road_traffic_density,Type_of_vehicle
ORD004307,DP0087,26,4.1,12.868275,77.511669,13.008649,77.419134,17-04-2024,11:23:00,11:31:00,windy,medium,bike
ORD004308,DP0397,21,3.9,13.040058,77.521274,12.965045,77.640021,17-04-2024,17:15:00,17:17:00,cloudy,jam,bicycle
ORD004309,DP0303,25,4.7,13.115658,77.659312,12.980344,77.789157,17-04-2024,20:24:00,20:27:00,cloudy,high,bike
ORD004310,DP0388,37,4.9,13.140499,77.586234,13.039624,77.424271,17-04-2024,22:11:00,22:18:00,rainy,jam,bike
ORD004311,DP0305,29,3.9,12.903527,77.502183,12.970397,77.549242,17-04-2024,01:38:00,01:45:00,sunny,medium,bicycle
ORD004312,DP0119,21,3.8,13.024389,77.667482,13.198005,77.560793,17-04-2024,02:37:00,02:41:00,windy,low,bike
ORD004313,DP0372,40,4.1,13.038931,77.722569,12.808434,77.613634,17-04-2024,05:08:00,05:11:00,cloudy,jam,scooter
ORD004314,DP0337,21,3.3,13.056545,77.688326,12.892944,77.69279,18-04-2024,06:18:00,06:26:00,windy,low,bike
ORD004315,DP0391,24,3.4,13.09295,77.603937,12.862866,77.762894,18-04-2024,06:33:00,06:36:00,windy,low,bike
ORD004316,DP0021,22,4.6,13.118919,77.743888,13.065312,77.433136,18-04-2024,08:46:00,08:49:00,rainy,low,bike
ORD004317,DP0499,26,4.8,12.921731,77.55759,12.840152,77.587938,18-04-2024,09:10:00,09:18:00,cloudy,high,bike
ORD004318,DP0078,24,3.3,12.973978,77.675702,13.166236,77.644741,18-04-2024,10:13:00,10:16:00,sunny,medium,scooter
ORD004319,DP0473,36,3.2,13.1452,77.710955,12.841414,77.536335,18-04-2024,10:56:00,11:04:00,cloudy,medium,bike
ORD004320,DP0339,26,4.1,12.854043,77.55983,12.977663,77.51185,18-04-2024,11:25:00,11:30:00,sunny,medium,scooter
ORD004321,DP0411,33,4.9,12.931543,77.527069,13.103334,77.640074,18-04-2024,18:24:00,18:28:00,cloudy,high,bike
ORD004322,DP0110,28,3.2,12.865698,77.457607,13.000303,77.530828,18-04-2024,21:41:00,21:44:00,windy,low,bike
ORD004323,DP0386,24,3.1,12.879504,77.745738,13.145296,77.727071,18-04-2024,22:47:00,22:55:00,sunny,high,bike
ORD004324,DP0103,26,3,12.901388,77.623233,12.901798,77.443774,18-04-2024,23:04:00,23:09:00,cloudy,jam,bicycle
ORD004325,DP0467,26,4,12.96135,77.679122,13.179405,77.70808,18-04-2024,02:44:00,02:46:00,cloudy,high,bike
ORD004326,DP0069,22,3.7,13.110596,77.744931,12.834617,77.710192,19-04-2024,05:44:00,05:46:00,sunny,low,bike
ORD004327,DP0330,26,3.3,12.865658,77.552966,13.042207,77.771224,19-04-2024,05:46:00,05:49:00,cloudy,medium,scooter
ORD004328,DP0337,34,4.5,13.123173,77.628546,12.978958,77.692712,19-04-2024,06:13:00,06:20:00,sunny,low,bike
ORD004329,DP0248,25,4.7,13.043884,77.54152,13.06555,77.790867,19-04-2024,13:42:00,13:46:00,sunny,low,bicycle
ORD004330,DP0371,26,4.2,12.94211,77.605519,13.039741,77.588718,19-04-2024,15:19:00,15:26:00,sunny,high,bicycle
ORD004331,DP0040,36,3.5,13.016559,77.734767,12.91867,77.635332,19-04-2024,16:05:00,16:10:00,cloudy,medium,bike
ORD004332,DP0166,28,4.8,13.059097,77.662483,12.946049,77.744528,19-04-2024,17:11:00,17:13:00,sunny,medium,bike
ORD004333,DP0006,33,4.6,12.934607,77.662472,12.918622,77.793853,19-04-2024,18:35:00,18:39:00,rainy,low,bike
ORD004334,DP0400,25,4.8,12.858139,77.555937,13.187285,77.46509,19-04-2024,19:15:00,19:22:00,windy,medium,scooter
ORD004335,DP0344,36,3.7,12.892623,77.589538,12.948764,77.617513,19-04-2024,01:52:00,01:58:00,rainy,jam,bike
ORD004336,DP0276,31,4.1,12.996085,77.674798,12.827798,77.417697,20-04-2024,06:38:00,06:43:00,cloudy,high,scooter
ORD004337,DP0417,29,3.7,13.137979,77.557831,12.926684,77.400143,20-04-2024,07:43:00,07:49:00,cloudy,medium,bicycle
ORD004338,DP0089,28,3.6,13.112841,77.513727,13.104598,77.754533,20-04-2024,09:27:00,09:33:00,cloudy,low,bike
ORD004339,DP0329,36,4.8,13.107825,77.63173,13.114133,77.725647,20-04-2024,10:48:00,10:52:00,rainy,medium,bicycle
ORD004340,DP0138,18,3.3,13.135378,77.634355,13.183486,77.403169,20-04-2024,10:52:00,10:55:00,cloudy,jam,bike
ORD004341,DP0448,35,3,13.119159,77.680282,12.975257,77.600311,20-04-2024,13:12:00,13:18:00,windy,high,bike
ORD004342,DP0231,28,4.6,13.149187,77.642303,12.882575,77.765164,20-04-2024,13:48:00,13:50:00,sunny,medium,scooter
ORD004343,DP0496,27,3.8,13.01938,77.593992,13.152933,77.535943,20-04-2024,14:46:00,14:49:00,windy,low,scooter
ORD004344,DP0170,30,4.2,13.04526,77.744724,13.109267,77.721927,20-04-2024,22:08:00,22:11:00,rainy,medium,scooter
ORD004345,DP0143,23,4.7,13.122659,77.73514,12.912922,77.733956,20-04-2024,04:18:00,04:21:00,sunny,high,scooter
ORD004346,DP0106,18,3.9,12.957924,77.668377,13.041017,77.479173,20-04-2024,04:43:00,04:49:00,windy,medium,bike
ORD004347,DP0001,37,3.9,13.032033,77.657144,13.122261,77.41509,21-04-2024,06:36:00,06:43:00,cloudy,medium,scooter
ORD004348,DP0003,25,3.3,13.074252,77.470394,12.857465,77.423682,21-04-2024,08:48:00,08:51:00,sunny,low,bike
ORD004349,DP0384,24,3.6,12.894276,77.693113,13.057919,77.413128,21-04-2024,19:48:00,19:51:00,rainy,medium,scooter
ORD004350,DP0376,23,3.1,13.018204,77.51797,13.136845,77.506298,22-04-2024,09:13:00,09:19:00,sunny,jam,scooter
ORD004351,DP0302,28,4.3,12.937986,77.735066,13.024709,77.708084,22-04-2024,15:52:00,15:58:00,cloudy,high,bicycle
ORD004352,DP0346,26,4.7,13.060413,77.55743,12.992461,77.543582,22-04-2024,20:03:00,20:07:00,rainy,low,scooter
ORD004353,DP0054,20,4.2,13.059135,77.712331,12.867132,77.508022,22-04-2024,20:53:00,20:56:00,sunny,high,bike
ORD004354,DP0272,30,4.3,13.044935,77.599108,12.938172,77.739522,22-04-2024,21:33:00,21:39:00,sunny,high,bike
ORD004355,DP0133,26,3.7,13.041968,77.631509,13.111032,77.681096,22-04-2024,02:57:00,03:00:00,sunny,high,bike
ORD004356,DP0044,32,5,13.088182,77.62653,12.997667,77.569973,22-04-2024,04:56:00,05:04:00,sunny,medium,bike
ORD004357,DP0422,29,4.4,13.140649,77.574075,13.152521,77.52599,23-04-2024,10:09:00,10:15:00,sunny,low,scooter
ORD004358,DP0388,24,4.5,12.887833,77.641172,12.959839,77.473617,23-04-2024,12:49:00,12:54:00,windy,low,bike
ORD004359,DP0067,40,3.6,13.044751,77.663437,12.814683,77.75671,23-04-2024,13:51:00,13:53:00,rainy,low,scooter
ORD004360,DP0310,35,4.8,13.139212,77.465691,13.148696,77.681441,23-04-2024,15:18:00,15:24:00,sunny,low,bike
ORD004361,DP0189,19,3.8,13.060805,77.493418,12.852001,77.643992,23-04-2024,16:28:00,16:34:00,sunny,medium,bike
ORD004362,DP0476,30,4.6,13.121877,77.721586,12.970529,77.464207,23-04-2024,17:39:00,17:41:00,rainy,medium,scooter
ORD004363,DP0206,28,4,12.916839,77.628472,12.884125,77.525256,23-04-2024,17:52:00,17:54:00,sunny,medium,scooter
ORD004364,DP0252,40,3.3,12.901532,77.56086,12.801035,77.652773,23-04-2024,18:38:00,18:45:00,sunny,high,scooter
ORD004365,DP0287,29,3.9,13.028446,77.560244,12.997331,77.469847,23-04-2024,20:19:00,20:25:00,rainy,medium,scooter
ORD004366,DP0366,24,4.2,12.90419,77.549516,13.138333,77.740213,23-04-2024,23:23:00,23:27:00,sunny,high,bike
ORD004367,DP0019,26,4,12.89419,77.583248,12.878421,77.674635,23-04-2024,01:52:00,01:57:00,sunny,high,scooter
ORD004368,DP0362,32,4.6,12.872313,77.533712,12.840418,77.450323,23-04-2024,02:00:00,02:06:00,cloudy,high,bike
ORD004369,DP0084,28,4.1,13.108014,77.554325,13.10359,77.548281,23-04-2024,03:22:00,03:27:00,cloudy,medium,bike
ORD004370,DP0485,24,4.5,13.044748,77.493248,12.920826,77.553349,23-04-2024,03:45:00,03:53:00,sunny,low,scooter
ORD004371,DP0192,21,4.8,13.12381,77.622526,13.098305,77.727791,23-04-2024,03:51:00,03:58:00,sunny,low,scooter
ORD004372,DP0386,25,4.9,13.024538,77.671178,13.103537,77.674695,23-04-2024,04:46:00,04:48:00,sunny,medium,bicycle
ORD004373,DP0143,33,4.1,12.918869,77.624764,13.009365,77.537818,24-04-2024,09:27:00,09:32:00,cloudy,high,bike
ORD004374,DP0105,21,3.4,13.103382,77.476349,12.9642,77.586202,24-04-2024,10:22:00,10:26:00,sunny,medium,bike
ORD004375,DP0332,25,4.7,12.875936,77.49494,13.085958,77.669692,24-04-2024,17:10:00,17:17:00,sunny,low,bike
ORD004376,DP0236,32,4.4,12.942704,77.708464,13.127017,77.723595,24-04-2024,17:22:00,17:27:00,windy,jam,bike
ORD004377,DP0290,29,5,12.922649,77.690632,12.920027,77.757832,24-04-2024,19:41:00,19:45:00,sunny,medium,bike
ORD004378,DP0148,28,3.4,12.965592,77.521134,13.111831,77.780758,24-04-2024,23:31:00,23:36:00,cloudy,medium,scooter
ORD004379,DP0306,26,3.7,12.967418,77.455153,12.912089,77.609868,24-04-2024,01:28:00,01:33:00,rainy,medium,scooter
ORD004380,DP0386,22,4.5,12.986661,77.611556,13.16571,77.702768,24-04-2024,03:08:00,03:11:00,sunny,high,scooter
ORD004381,DP0149,24,3.9,12.977679,77.513409,12.804459,77.620938,25-04-2024,07:44:00,07:49:00,rainy,high,bike
ORD004382,DP0435,26,4.4,12.966692,77.565457,13.054008,77.606981,25-04-2024,15:54:00,15:58:00,windy,high,bike
ORD004383,DP0303,27,3.7,13.098974,77.462079,12.982617,77.588876,25-04-2024,22:31:00,22:35:00,windy,medium,scooter
ORD004384,DP0111,33,3.3,13.017337,77.651013,12.995693,77.56829,25-04-2024,01:13:00,01:20:00,sunny,low,scooter
ORD004385,DP0109,29,4.7,12.858858,77.714084,12.807648,77.73234,25-04-2024,03:06:00,03:14:00,cloudy,medium,bike
ORD004386,DP0469,25,3.5,13.096062,77.498043,12.930539,77.543061,25-04-2024,04:08:00,04:14:00,windy,jam,bike
ORD004387,DP0033,29,3.2,12.996238,77.643706,12.872178,77.644202,25-04-2024,04:14:00,04:16:00,rainy,low,scooter
ORD004388,DP0165,29,4.3,13.037325,77.585706,12.922024,77.542029,26-04-2024,15:48:00,15:55:00,rainy,medium,bike
ORD004389,DP0381,20,4.8,12.943139,77.716379,12.912341,77.793365,26-04-2024,16:30:00,16:37:00,cloudy,medium,bike
ORD004390,DP0265,26,4.9,13.09744,77.668834,13.025323,77.597168,26-04-2024,17:51:00,17:53:00,windy,high,bike
ORD004391,DP0172,23,4.6,12.898401,77.559617,13.099293,77.690498,26-04-2024,23:32:00,23:36:00,cloudy,medium,bike
ORD004392,DP0168,26,3.3,12.960044,77.538104,13.197025,77.514474,26-04-2024,01:59:00,02:06:00,sunny,high,bike
ORD004393,DP0449,23,4.1,12.95275,77.730154,13.162221,77.515805,26-04-2024,02:56:00,03:02:00,sunny,medium,bicycle
ORD004394,DP0045,30,4.2,12.949211,77.594612,12.952944,77.483349,26-04-2024,05:13:00,05:17:00,sunny,medium,bicycle
ORD004395,DP0210,35,3.6,12.933872,77.631744,13.155356,77.54622,27-04-2024,05:31:00,05:33:00,sunny,low,bicycle
ORD004396,DP0363,34,4.9,13.112543,77.545824,13.117466,77.698436,27-04-2024,08:08:00,08:15:00,sunny,high,scooter
ORD004397,DP0338,31,4.9,12.943456,77.647354000000007,12.855706,77.593189,27-04-2024,09:29:00,09:32:00,rainy,medium,bike
ORD004398,DP0410,30,3,12.907056,77.511338,13.177408,77.719826,27-04-2024,13:02:00,13:08:00,sunny,high,scooter
ORD004399,DP0159,18,3.4,12.908532,77.519907,13.185555,77.664366,27-04-2024,14:25:00,14:28:00,rainy,high,bike
ORD004400,DP0285,23,4,13.044692,77.533823,12.999397,77.528593,27-04-2024,16:16:00,16:20:00,sunny,medium,bike
ORD004401,DP0485,40,4.7,13.079349,77.534594,13.065387,77.535883,27-04-2024,17:58:00,18:05:00,sunny,low,scooter
ORD004402,DP0298,27,4.2,12.928394,77.74823,12.83703,77.421709,27-04-2024,18:28:00,18:35:00,windy,low,scooter
ORD004403,DP0146,23,3.6,13.10054,77.643857,12.881397,77.499637,27-04-2024,20:40:00,20:43:00,cloudy,medium,scooter
ORD004404,DP0139,32,4.4,12.97419,77.488381,12.962011,77.644924,27-04-2024,21:22:00,21:29:00,cloudy,high,scooter
ORD004405,DP0235,23,4.9,12.864059,77.718225,12.913146,77.630855,27-04-2024,22:08:00,22:11:00,cloudy,medium,bike
ORD004406,DP0163,29,3.1,13.031738,77.664944,13.184403,77.66873,27-04-2024,01:06:00,01:14:00,sunny,low,scooter
ORD004407,DP0296,22,3.5,12.895873,77.60744,13.091459,77.620617,27-04-2024,01:32:00,01:37:00,sunny,low,scooter
ORD004408,DP0146,29,3.5,13.043649,77.529347,13.155843,77.555109,27-04-2024,02:48:00,02:53:00,sunny,medium,bike
ORD004409,DP0199,35,3.8,13.033581999999999,77.4988,13.048498,77.638184999999993,27-04-2024,04:32:00,04:36:00,cloudy,jam,bike
ORD004410,DP0109,24,4.8,13.113554,77.657934,12.924145,77.6258,27-04-2024,05:02:00,05:09:00,windy,low,scooter
ORD004411,DP0078,35,4.1,13.147677,77.513619,12.858768,77.707946,28-04-2024,08:01:00,08:07:00,sunny,low,scooter
ORD004412,DP0279,30,3.3,13.140923,77.618773,13.111078,77.548865,28-04-2024,15:14:00,15:21:00,sunny,low,bike
ORD004413,DP0409,23,4.6,13.006803,77.457622,13.167932,77.480345,28-04-2024,20:40:00,20:43:00,rainy,low,scooter
ORD004414,DP0288,31,3.8,13.010474,77.694705,13.145186,77.464414,28-04-2024,23:47:00,23:51:00,sunny,medium,bicycle
ORD004415,DP0075,28,4.3,12.978385,77.739486,13.050723,77.764995,28-04-2024,00:31:00,00:35:00,windy,medium,bike
ORD004416,DP0497,26,3.7,12.965561,77.743452,13.141296,77.560275,29-04-2024,07:15:00,07:22:00,rainy,low,bike
ORD004417,DP0376,31,3.4,13.106809,77.567905,13.170325,77.726676,29-04-2024,09:18:00,09:22:00,sunny,high,bicycle
ORD004418,DP0136,27,4.8,12.913314,77.616212,12.852322,77.525973,29-04-2024,10:40:00,10:47:00,sunny,medium,bike
ORD004419,DP0416,32,3.1,12.967342,77.68917,12.901691,77.658238,29-04-2024,12:52:00,12:54:00,foggy,high,bike
ORD004420,DP0430,18,3.3,13.094512,77.693116,12.817796,77.566066,29-04-2024,13:56:00,14:04:00,sunny,high,scooter
ORD004421,DP0166,26,3.5,13.144606,77.677936,13.009484,77.520154,29-04-2024,17:25:00,17:31:00,sunny,medium,bike
ORD004422,DP0198,21,4.3,13.075125,77.744435,13.121972,77.670497,29-04-2024,19:19:00,19:22:00,foggy,jam,scooter
ORD004423,DP0089,24,4.8,12.995472,77.602539,12.93507,77.683884,29-04-2024,20:34:00,20:39:00,sunny,medium,scooter
ORD004424,DP0452,35,4,12.955319,77.561968,12.920704,77.559373,29-04-2024,21:41:00,21:48:00,sunny,medium,bike
ORD004425,DP0452,41,3,13.115302,77.453814,12.943749,77.662187,29-04-2024,23:40:00,23:44:00,foggy,low,scooter
ORD004426,DP0410,25,4.7,12.987634,77.609969,13.022523,77.675177,29-04-2024,23:51:00,23:54:00,sunny,high,scooter
ORD004427,DP0309,30,4.9,13.007531,77.47011,13.127907,77.545653,29-04-2024,00:17:00,00:22:00,sunny,high,bike
ORD004428,DP0478,31,4.8,12.913058,77.468757,13.158095,77.770972,29-04-2024,01:15:00,01:22:00,foggy,medium,bike
ORD004429,DP0482,27,4.7,12.924518,77.634109,13.143636,77.637391,29-04-2024,01:23:00,01:27:00,sunny,medium,bike
ORD004430,DP0191,20,4.7,12.905767,77.559388,12.884022,77.615557,29-04-2024,05:26:00,05:33:00,foggy,high,bike
ORD004431,DP0392,29,4.8,13.111499,77.7473,13.114938,77.744912,30-04-2024,05:43:00,05:46:00,foggy,low,scooter
ORD004432,DP0398,31,3.9,12.951425,77.464401,13.116121,77.745761,30-04-2024,10:20:00,10:24:00,rainy,low,scooter
ORD004433,DP0228,33,4.1,12.958609,77.598563,12.819011,77.635928,30-04-2024,11:10:00,11:14:00,sunny,medium,bike
ORD004434,DP0147,26,3.6,12.889855,77.534372,13.022497,77.444898,30-04-2024,14:03:00,14:06:00,cloudy,medium,bike
ORD004435,DP0034,37,4.7,12.930784,77.521473,12.992192,77.58644,30-04-2024,20:55:00,21:02:00,sunny,high,bike
ORD004436,DP0465,25,3.9,13.1324,77.511325,12.984219,77.489409,30-04-2024,23:35:00,23:38:00,sunny,jam,scooter
ORD004437,DP0265,35,4.8,12.864772,77.717916,13.091711,77.590849,30-04-2024,02:08:00,02:12:00,cloudy,jam,bike
ORD004438,DP0390,23,3,13.051285,77.472604,12.971375,77.407293,30-04-2024,02:18:00,02:22:00,windy,high,scooter
ORD004439,DP0310,27,3.6,13.012548,77.578889,13.005443,77.684563,30-04-2024,05:27:00,05:31:00,sunny,medium,bike
ORD004440,DP0084,23,3.9,12.945625,77.551344,12.97458,77.550602,01-05-2024,14:21:00,14:26:00,sunny,medium,bike
ORD004441,DP0367,29,3.3,12.913939,77.602671,12.978513,77.41553,01-05-2024,19:03:00,19:05:00,sunny,medium,scooter
ORD004442,DP0021,21,4.1,12.927327,77.564997,13.133774,77.775494,01-05-2024,00:22:00,00:28:00,windy,low,bike
ORD004443,DP0282,30,3,12.875967,77.528237,13.140784,77.75945,01-05-2024,01:55:00,02:00:00,sunny,high,scooter
ORD004444,DP0339,20,3.7,13.140557,77.622932,13.086984,77.402393,01-05-2024,03:57:00,04:03:00,sunny,low,bike
ORD004445,DP0318,24,4,13.115183,77.746589,12.84215,77.464387,02-05-2024,11:29:00,11:33:00,sunny,high,bike
ORD004446,DP0151,32,4.2,12.931532,77.540672,12.981313,77.463148,02-05-2024,12:08:00,12:14:00,sunny,medium,bicycle
ORD004447,DP0020,30,3.1,13.001822,77.748317,13.008162,77.421274,02-05-2024,21:07:00,21:11:00,sunny,low,bike
ORD004448,DP0360,26,4.9,13.12297,77.526285,12.923517,77.697423,02-05-2024,22:47:00,22:55:00,sunny,high,bike
ORD004449,DP0468,23,4.4,13.007155,77.521444,12.885624,77.514947,02-05-2024,01:46:00,01:51:00,cloudy,medium,scooter
ORD004450,DP0252,24,4.5,12.851929,77.633773,12.918218,77.768273,02-05-2024,01:58:00,02:01:00,rainy,high,bike
ORD004451,DP0412,32,4.4,13.068283,77.586256,12.973989,77.527661,03-05-2024,07:09:00,07:13:00,sunny,medium,scooter
ORD004452,DP0057,32,4.3,12.957822,77.647847,12.807622,77.719838,03-05-2024,16:08:00,16:12:00,sunny,high,scooter
ORD004453,DP0158,27,5,12.894925,77.554992,12.850871,77.512655,03-05-2024,17:04:00,17:08:00,sunny,high,bicycle
ORD004454,DP0348,22,3.1,13.043878,77.502577,12.972503,77.412934,03-05-2024,19:48:00,19:52:00,cloudy,jam,bike
ORD004455,DP0112,22,3.5,12.904004,77.580851,13.023429,77.717208,03-05-2024,20:36:00,20:40:00,windy,high,bike
ORD004456,DP0115,27,3.5,12.91004,77.496125,12.849767,77.702808,03-05-2024,21:19:00,21:25:00,sunny,high,bike
ORD004457,DP0015,29,5,13.076482,77.473417,12.956907,77.472451,03-05-2024,22:05:00,22:09:00,sunny,high,bike
ORD004458,DP0224,31,3.7,12.971479,77.635943,12.825575,77.552683,03-05-2024,04:36:00,04:42:00,windy,medium,scooter
ORD004459,DP0058,31,4.5,13.084193,77.502562,13.027456,77.518602,04-05-2024,06:01:00,06:06:00,cloudy,medium,bike
ORD004460,DP0111,35,4.6,13.135813,77.706774,13.011907,77.482279,04-05-2024,08:07:00,08:13:00,cloudy,medium,bike
ORD004461,DP0380,32,3.5,12.919505,77.67502,13.117578,77.720576,04-05-2024,11:15:00,11:23:00,sunny,jam,bicycle
ORD004462,DP0330,21,4.7,13.003131,77.699389,13.07171,77.459793,04-05-2024,14:17:00,14:21:00,foggy,medium,bike
ORD004463,DP0171,27,4.6,13.077952,77.470064,13.005667,77.730822,04-05-2024,15:26:00,15:33:00,windy,high,bike
ORD004464,DP0481,23,3.6,12.993099,77.748728,12.981044,77.497072,04-05-2024,17:50:00,17:52:00,sunny,high,bike
ORD004465,DP0303,24,4.8,13.099783,77.694543,12.93933,77.685702,04-05-2024,19:39:00,19:44:00,cloudy,medium,scooter
ORD004466,DP0108,20,4.1,13.003729,77.530389,13.097913,77.509663,04-05-2024,00:29:00,00:34:00,rainy,high,scooter
ORD004467,DP0473,29,3.6,12.975394,77.452906,12.855612,77.555066,04-05-2024,00:46:00,00:52:00,cloudy,high,scooter
ORD004468,DP0189,24,4.7,13.121285,77.708179,12.965912,77.641525,04-05-2024,03:40:00,03:47:00,rainy,low,scooter
ORD004469,DP0066,31,4.2,13.040112,77.461312,12.96445,77.618246,04-05-2024,04:39:00,04:43:00,sunny,medium,bike
ORD004470,DP0497,30,3.8,13.114627,77.647124,13.195715,77.443251,04-05-2024,05:23:00,05:29:00,sunny,high,scooter
ORD004471,DP0392,23,4.3,13.081977,77.48984,12.834643,77.650692,05-05-2024,05:50:00,05:57:00,foggy,high,scooter
ORD004472,DP0176,32,4.4,13.027592,77.499392,12.897066,77.638734,05-05-2024,08:44:00,08:50:00,cloudy,medium,bike
ORD004473,DP0018,25,3.7,13.075935,77.587022,12.972569,77.448958,05-05-2024,10:41:00,10:47:00,sunny,low,bike
ORD004474,DP0314,30,4.7,13.138919,77.501103,13.045916,77.614224,05-05-2024,11:29:00,11:37:00,cloudy,low,bike
ORD004475,DP0217,29,4.7,12.941027,77.455976,13.195045,77.565843,05-05-2024,15:37:00,15:45:00,rainy,medium,bike
ORD004476,DP0273,21,3.6,13.048024,77.699247,13.158792,77.463885,05-05-2024,17:07:00,17:14:00,cloudy,medium,bike
ORD004477,DP0044,25,4.4,12.893268,77.579435,12.917184,77.425717,05-05-2024,17:56:00,18:01:00,sunny,medium,scooter
ORD004478,DP0484,24,3.4,12.874062,77.644749,13.039658,77.657873,05-05-2024,20:08:00,20:14:00,foggy,jam,bike
ORD004479,DP0222,25,3.7,13.004783,77.48043,12.856417,77.537164,05-05-2024,21:14:00,21:16:00,cloudy,medium,bike
ORD004480,DP0194,34,4.9,12.958435,77.537047,13.154035,77.427475,05-05-2024,23:18:00,23:25:00,rainy,high,scooter
ORD004481,DP0027,20,3.1,13.025074,77.559235,12.827519,77.501479,05-05-2024,01:03:00,01:05:00,cloudy,high,bike
ORD004482,DP0009,30,3.1,12.922059,77.486837,12.883658,77.447053,05-05-2024,04:09:00,04:16:00,sunny,jam,scooter
ORD004483,DP0125,31,4.1,12.86154,77.592829,12.94573,77.453128,05-05-2024,05:13:00,05:15:00,rainy,jam,scooter
ORD004484,DP0385,18,3.5,12.856499,77.543164,12.90015,77.694582,06-05-2024,11:23:00,11:29:00,sunny,low,bike
ORD004485,DP0300,32,4.5,13.138687,77.709877,12.830328,77.627776,06-05-2024,11:49:00,11:54:00,rainy,medium,bike
ORD004486,DP0367,30,4.6,12.980488,77.47031,13.151558,77.719393,06-05-2024,13:00:00,13:03:00,cloudy,high,bike
ORD004487,DP0120,23,3.4,12.954382,77.671048,13.0884,77.485134,06-05-2024,14:37:00,14:40:00,rainy,medium,scooter
ORD004488,DP0144,27,4.3,13.086592,77.60308,13.020722,77.675375,06-05-2024,21:31:00,21:36:00,rainy,medium,bicycle
ORD004489,DP0021,30,4,13.0877,77.462686,12.969697,77.4759,06-05-2024,00:13:00,00:20:00,sunny,medium,bike
ORD004490,DP0166,27,3.5,12.896492,77.53063,13.005295,77.544308,06-05-2024,03:17:00,03:22:00,cloudy,jam,scooter
ORD004491,DP0368,33,3.2,12.863539,77.493712,13.065521,77.780762,07-05-2024,13:52:00,13:59:00,sunny,high,bicycle
ORD004492,DP0474,27,3.7,12.932238,77.489303,13.103398,77.616742,07-05-2024,20:35:00,20:38:00,rainy,jam,bike
ORD004493,DP0217,31,4.9,13.14525,77.605825,13.066758,77.640616,07-05-2024,23:17:00,23:21:00,rainy,medium,bike
ORD004494,DP0321,28,4.1,12.891855,77.65111,13.162089,77.409117,07-05-2024,00:19:00,00:25:00,windy,medium,scooter
ORD004495,DP0067,26,4.1,13.117258,77.500989,12.814323,77.712132,07-05-2024,02:14:00,02:19:00,rainy,medium,scooter
ORD004496,DP0362,34,3.2,12.975063,77.713458,12.959354,77.582631,08-05-2024,06:27:00,06:33:00,cloudy,medium,scooter
ORD004497,DP0068,32,3.9,13.109108,77.462405,12.826844,77.457113,08-05-2024,08:16:00,08:22:00,cloudy,medium,scooter
ORD004498,DP0122,32,4.1,12.88361,77.704996,13.089507,77.584094,08-05-2024,09:09:00,09:17:00,windy,high,scooter
ORD004499,DP0044,34,4.9,13.014634,77.56828,13.097767,77.661216,08-05-2024,09:16:00,09:19:00,cloudy,medium,bike
ORD004500,DP0328,33,4.5,13.139034,77.721738,13.175762,77.587474,08-05-2024,12:27:00,12:29:00,sunny,medium,bike
ORD004501,DP0147,33,4.4,12.922141,77.455905,12.983433,77.491797,08-05-2024,12:35:00,12:41:00,cloudy,high,bike
ORD004502,DP0260,24,4.2,13.033887,77.711095,13.096618,77.416824,08-05-2024,13:29:00,13:34:00,sunny,medium,bike
ORD004503,DP0228,24,4.9,12.974685,77.499027,13.156345,77.443102,08-05-2024,13:50:00,13:56:00,windy,high,scooter
