Traffic_Level,Distance_km,Weather_Index,Rider_Age,Multiple_Deliveries,Hour_of_Day,Is_Festival,Actual_Time_mins,Estimated_mins,Delay_mins,Is_Delayed
1,6.92,3,33,0,3,0,22.5,21.3,1.2,1
3,6.61,2,26,1,6,1,42.4,47.5,-5.1,0
3,6.47,4,24,0,8,0,29.8,27.5,2.3,1
4,6.5,3,30,0,8,0,30.5,32.8,-2.3,0
4,5.94,2,28,0,13,0,30.9,36.3,-5.4,0
3,3.1,1,19,1,15,0,19.6,20.1,-0.5,0
3,2.43,1,28,0,17,1,23.6,27.5,-3.9,0
2,9.32,1,28,0,18,0,29.2,26.8,2.4,1
3,4.24,3,35,1,21,0,31.9,32.4,-0.5,0
1,5.35,2,29,1,1,1,28,31.4,-3.4,0
2,5.27,1,24,1,11,0,27.7,25,2.7,1
2,14.11,1,23,0,12,1,45.8,45.7,0.1,1
2,12.19,4,28,0,15,0,38.3,39.9,-1.6,0
2,5.33,2,23,0,4,0,19,22.1,-3.1,0
3,5.13,2,22,1,4,1,39.4,44.9,-5.5,0
3,3.12,2,28,1,8,0,26.3,26.7,-0.4,0
2,9.24,2,37,1,8,0,35.5,42.4,-6.9,0
3,1.77,2,33,0,11,0,15.3,15.4,-0.1,0
3,5.05,2,30,0,15,0,16.3,16.9,-0.6,0
4,6.61,2,32,0,15,1,34.1,40.4,-6.3,0
3,3.84,4,18,0,21,0,27.7,29.1,-1.4,0
3,11.23,1,29,1,22,1,47.7,51.1,-3.4,0
2,6.68,3,22,1,23,0,36.5,41.3,-4.8,0
3,15.24,1,27,0,2,1,49.3,51.5,-2.2,0
2,25,1,21,0,3,0,60.3,64.8,-4.5,0
2,5.07,4,33,1,6,0,25.7,29.5,-3.8,0
4,4.06,1,31,0,6,0,26.3,25.4,0.9,1
2,18.9,5,24,0,8,1,64.2,62.6,1.6,1
3,2.14,1,35,1,9,0,17.8,16.7,1.1,1
1,6.97,4,24,1,10,0,31.5,34.7,-3.2,0
1,7.99,2,24,0,13,0,25.6,29.1,-3.5,0
3,14.63,1,30,1,18,0,42.3,42.4,-0.1,0
2,4.25,2,25,1,19,0,26.5,27.8,-1.3,0
3,3.54,1,33,0,23,0,15.5,15.2,0.3,1
4,6.44,2,27,0,0,0,29.3,34.6,-5.3,0
2,8.94,4,25,1,1,1,45.3,48.1,-2.8,0
2,11.98,3,30,0,13,1,48,54,-6,0
1,13.26,1,32,1,15,0,36,39.9,-3.9,0
3,4.91,1,33,0,17,0,23.4,26.6,-3.2,0
1,2.78,1,26,0,18,1,16.5,16,0.5,1
2,9.73,1,33,1,21,0,41.4,36.4,5,1
3,4.9,1,26,0,21,0,29.2,27.8,1.4,1
2,3.19,2,31,0,5,0,16,19.1,-3.1,0
3,8.97,2,33,0,12,0,38.4,40.1,-1.7,0
2,9.12,1,28,0,13,1,42.2,39.1,3.1,1
3,5.15,3,32,1,13,0,33.2,32.2,1,1
3,1.5,1,27,1,1,1,28.2,26.1,2.1,1
3,6.01,1,35,1,2,0,25.7,26.9,-1.2,0
3,7.06,4,18,1,3,0,36.4,34,2.4,1
2,5.11,1,31,0,8,0,20.8,19,1.8,1
2,7.99,3,19,0,11,1,36,36.4,-0.4,0
4,8.87,3,25,0,15,0,40,47.7,-7.7,0
2,6.3,2,36,0,16,1,28.2,26.4,1.8,1
3,8.38,1,24,0,17,0,30.3,29.5,0.8,1
2,3.9,2,25,0,18,0,20.9,18.5,2.4,1
1,2.23,1,18,0,20,0,13.5,15.1,-1.6,0
1,3.14,2,24,0,20,0,21.1,25.3,-4.2,0
2,3.87,1,31,1,0,0,28.2,27.1,1.1,1
3,2.73,3,32,0,1,0,20.3,23.2,-2.9,0
3,16.29,1,23,0,1,0,47.4,44.1,3.3,1
3,4.07,1,18,1,4,0,31.3,29.5,1.8,1
3,6.41,4,27,0,5,0,30.2,35.4,-5.2,0
2,4.53,5,27,0,5,0,18.5,21.9,-3.4,0
2,13.85,1,28,1,6,0,38.1,36,2.1,1
4,6.51,2,31,0,7,1,36.5,41.3,-4.8,0
2,14.19,1,23,1,9,1,52.8,47.8,5,1
2,3.53,1,34,1,14,0,20.6,24.3,-3.7,0
2,7.89,2,24,1,15,0,32.4,34,-1.6,0
4,2.99,4,35,0,22,0,23,26.9,-3.9,0
3,5.9,3,32,0,22,1,34,32.5,1.5,1
4,3.29,1,25,1,4,0,32.1,35.7,-3.6,0
2,5.41,1,24,0,11,0,20.5,24,-3.5,0
2,7.74,1,28,0,12,0,26.7,24.9,1.8,1
2,12.46,4,30,0,13,0,43,49.9,-6.9,0
2,3.77,1,31,0,16,0,18,21.5,-3.5,0
3,9.12,5,27,0,21,0,41.8,45.8,-4,0
2,9.33,1,23,1,22,1,37.8,35.4,2.4,1
2,4.01,1,18,0,23,0,23.7,25.3,-1.6,0
2,25,4,28,0,3,1,69.7,80.1,-10.4,0
2,4.82,1,18,1,4,0,23.7,20.8,2.9,1
3,5.21,1,27,0,7,0,21.9,20.1,1.8,1
2,6.61,1,32,1,8,0,23.8,24.4,-0.6,0
4,1.43,3,40,1,10,0,27.9,25.4,2.5,1
3,13.5,1,28,1,14,0,49.6,56.8,-7.2,0
1,8.45,1,35,0,15,1,23.9,26.3,-2.4,0
1,5.62,1,37,0,16,1,20.5,20.3,0.2,1
2,15.23,1,25,1,21,0,47.6,42.2,5.4,1
3,8.66,2,30,0,22,0,35.4,35.1,0.3,1
3,7.04,5,22,0,23,0,30.9,35.4,-4.5,0
4,3.17,1,20,0,1,0,26.6,24.4,2.2,1
1,13.11,2,32,0,5,1,38.8,43.2,-4.4,0
2,6.06,4,36,1,17,0,33.1,37.1,-4,0
2,6.87,4,31,0,17,0,24.9,25.9,-1,0
3,16.64,4,30,0,20,0,48.9,41.9,7,1
1,7.68,1,20,0,0,0,25,25.4,-0.4,0
1,6.43,2,32,0,1,0,21,21.4,-0.4,0
1,3.59,1,32,1,1,0,14.4,15.3,-0.9,0
1,5.65,1,32,0,8,1,24.4,21.7,2.7,1
3,4.42,1,36,0,10,0,24.1,25.4,-1.3,0
2,4.38,2,31,1,10,0,16.7,19.1,-2.4,0
2,5.27,1,31,1,13,0,31.2,36.8,-5.6,0
3,8.8,4,35,0,14,1,37.6,34.7,2.9,1
1,11.46,2,29,0,15,0,30.5,31.9,-1.4,0
1,6.09,2,32,0,17,0,25.6,29.7,-4.1,0
4,5.1,2,26,0,21,0,29.9,27.8,2.1,1
2,8.97,1,27,0,23,1,31.7,32.6,-0.9,0
4,4.02,3,33,0,23,0,24.7,21.9,2.8,1
2,2.63,1,29,0,2,0,8.9,9.6,-0.7,0
2,8.12,3,34,0,5,1,33.1,28.7,4.4,1
3,5.76,1,30,0,5,1,28.3,29.9,-1.6,0
3,1.83,3,31,0,5,1,26,27.7,-1.7,0
4,2,2,26,0,6,0,21.9,22.5,-0.6,0
2,6.97,2,31,0,13,0,29.1,28.2,0.9,1
2,10.11,4,36,0,14,0,24.9,24.8,0.1,1
2,8.03,4,29,1,18,0,34.1,38.5,-4.4,0
1,5.13,1,29,0,18,0,20.4,17.8,2.6,1
4,13.45,3,32,0,19,0,46.3,50.7,-4.4,0
1,3.73,5,22,0,20,0,29.5,33.7,-4.2,0
2,4.95,4,22,0,21,1,34.6,30.8,3.8,1
2,4.1,2,37,0,23,1,30.2,29.8,0.4,1
3,7.55,1,21,0,2,0,28.2,26.5,1.7,1
4,2.57,2,27,1,2,0,29.2,29.2,0,0
4,2.68,1,29,1,7,0,21.9,23.2,-1.3,0
3,2.13,3,30,0,9,0,14.7,13.3,1.4,1
2,5.78,4,31,0,14,1,30.3,33.4,-3.1,0
2,11.73,1,31,1,16,0,39.4,34.5,4.9,1
3,13.72,5,30,1,19,0,56.6,48.4,8.2,1
3,3.76,4,36,1,1,1,35.7,42.5,-6.8,0
1,4.68,1,37,1,7,0,21.7,18.9,2.8,1
4,3.72,2,23,0,10,0,29.1,26.2,2.9,1
1,7.08,2,29,0,13,0,23.1,20.6,2.5,1
1,7.17,2,32,1,13,1,37.6,40,-2.4,0
2,8.85,2,26,0,20,0,29.6,30.1,-0.5,0
2,2.37,4,32,0,21,0,17.2,16.2,1,1
2,2.93,1,23,1,23,0,19.3,21.8,-2.5,0
2,4.63,5,38,0,5,0,29.1,29.7,-0.6,0
1,4.17,2,24,0,6,0,13.9,12.5,1.4,1
3,7.82,1,35,0,13,0,30.7,28,2.7,1
2,5.53,1,34,0,14,0,23.6,26.1,-2.5,0
3,2.65,1,35,1,14,0,22.4,21.2,1.2,1
2,10.86,1,19,0,16,0,32.8,33.8,-1,0
2,7.5,1,29,0,17,0,29.4,30.1,-0.7,0
4,4.03,1,34,1,17,0,29.1,27.6,1.5,1
2,3.18,1,25,0,18,0,10.3,9.8,0.5,1
1,4.71,2,28,0,23,0,16,18.3,-2.3,0
2,3.5,3,29,0,4,0,22.9,21.4,1.5,1
3,12.52,4,39,0,5,0,41.5,42.2,-0.7,0
2,5.17,2,26,1,6,0,25.1,27.9,-2.8,0
3,6.04,4,29,1,7,0,31.9,28.4,3.5,1
2,8.91,2,26,1,7,0,34.4,39.6,-5.2,0
3,7.78,1,24,0,8,0,29.4,26.3,3.1,1
4,14.42,4,27,0,9,0,46.9,40.9,6,1
2,7.75,1,34,0,12,0,33.2,36.7,-3.5,0
2,16.02,1,28,0,12,0,44.7,49.2,-4.5,0
1,4.56,3,31,0,13,0,20.6,22.1,-1.5,0
4,2.88,2,29,0,17,1,40.4,39.6,0.8,1
1,5.21,4,31,1,18,1,35.5,40.4,-4.9,0
3,6.74,1,35,0,1,0,27.9,27.7,0.2,1
1,8.91,4,35,1,7,0,31.8,31.9,-0.1,0
2,10.82,1,25,0,7,0,28.5,33.2,-4.7,0
1,5.5,1,27,0,9,0,21,20.3,0.7,1
3,5.23,1,28,1,9,1,33,38.9,-5.9,0
2,4.96,1,31,1,9,0,22.8,27.2,-4.4,0
4,8.62,2,32,1,11,1,43.8,45.1,-1.3,0
3,2.69,2,28,0,11,1,30,29.9,0.1,1
1,8.9,1,30,0,13,0,25.5,24.9,0.6,1
2,3.18,4,37,0,19,0,26.9,30.8,-3.9,0
3,9.45,5,31,0,21,1,46.4,41.3,5.1,1
2,5.53,1,26,0,8,0,22.2,22.7,-0.5,0
2,14.19,1,28,1,9,0,45.5,39.5,6,1
2,3.18,5,37,0,14,0,21.4,19.5,1.9,1
3,4.72,2,25,1,20,0,29.4,31.7,-2.3,0
4,6.74,1,35,1,21,0,37.5,39.6,-2.1,0
2,6.99,1,18,1,2,0,33,37.9,-4.9,0
2,2.97,3,34,0,3,0,13.7,15.8,-2.1,0
2,5.79,3,26,1,3,0,29,31,-2,0
2,2.79,3,32,1,4,0,19.2,18.4,0.8,1
3,7.94,5,29,0,5,0,34,32.8,1.2,1
3,4.68,5,33,0,7,0,26.5,31.2,-4.7,0
3,7.26,1,34,0,9,0,25.8,22,3.8,1
2,10.53,1,37,1,9,0,32.9,29.1,3.8,1
1,6.61,3,27,0,11,0,21.2,25,-3.8,0
3,9.07,2,35,1,11,0,37,36.1,0.9,1
1,5.77,4,27,1,20,0,29.5,33.7,-4.2,0
3,6.16,1,30,1,4,1,35.5,37.5,-2,0
3,8.01,1,33,0,7,0,26.9,24.3,2.6,1
2,6.15,1,29,0,11,0,20.3,21.2,-0.9,0
2,5.15,2,36,1,14,0,23.3,19.8,3.5,1
1,3.65,1,27,0,14,0,9.8,9.8,0,0
1,9.98,1,26,0,1,1,33.5,31.8,1.7,1
2,16.23,2,21,1,2,1,57.3,63.8,-6.5,0
2,9.77,5,33,1,8,1,47.6,44.7,2.9,1
2,10.19,1,21,0,18,1,38.3,43.2,-4.9,0
2,4.44,2,24,0,20,0,23.6,27.9,-4.3,0
2,6.4,3,30,0,21,0,31,31.2,-0.2,0
2,6.37,2,26,0,22,0,22,22.9,-0.9,0
2,8.16,2,24,1,22,0,34.9,29.8,5.1,1
1,5.17,2,35,0,2,0,17.3,17.7,-0.4,0
3,4.06,1,35,0,7,1,31.3,27,4.3,1
1,5.64,1,22,0,7,1,22,24.8,-2.8,0
2,24.72,4,24,0,10,0,61.8,64.5,-2.7,0
4,5.09,1,33,0,12,1,36,32.1,3.9,1
3,9.91,2,29,0,17,0,31.9,36.2,-4.3,0
2,2.61,5,27,0,23,1,35.9,40.4,-4.5,0
2,25,2,31,0,3,1,63.1,59.5,3.6,1
3,2.91,2,34,0,12,0,24,28.1,-4.1,0
2,6.49,1,34,0,13,0,28,24.2,3.8,1
2,6.19,4,26,0,14,0,19,16.8,2.2,1
4,5.53,3,29,1,15,1,45.3,41,4.3,1
1,2.66,3,24,0,16,0,16.7,14.5,2.2,1
2,3.69,1,26,0,17,0,13.8,13.2,0.6,1
3,10.54,1,23,0,18,0,39.1,36.4,2.7,1
1,6.55,1,23,0,20,1,25.5,29.7,-4.2,0
2,5.91,2,29,0,21,1,31.7,36,-4.3,0
2,7.09,5,27,0,1,0,34.6,34.4,0.2,1
2,6.61,4,19,0,2,0,26.1,30.3,-4.2,0
2,6.57,3,21,1,3,0,33.3,39.7,-6.4,0
3,8.94,1,25,0,3,1,32.1,35.5,-3.4,0
2,8.24,1,36,0,5,0,26.3,31,-4.7,0
3,11.6,4,31,0,7,0,36.9,38.4,-1.5,0
2,5.8,4,24,0,8,0,33.8,32.8,1,1
2,7.2,1,28,0,10,0,21.5,22.4,-0.9,0
4,2.05,3,22,0,12,1,38.4,33.2,5.2,1
4,11.81,1,19,0,12,0,41,45.5,-4.5,0
3,9.46,3,26,1,14,0,42.1,42.6,-0.5,0
4,5.47,2,24,1,22,0,30.7,27.3,3.4,1
1,15.59,2,23,0,0,0,41.3,40.9,0.4,1
1,5.36,4,32,0,1,0,22.5,22.4,0.1,1
1,7.21,1,21,0,6,0,16.9,20.2,-3.3,0
3,2.89,1,18,0,11,0,23.1,21.7,1.4,1
4,6.73,2,24,0,18,0,28.9,33.7,-4.8,0
3,4.11,3,24,0,22,0,23.6,24.5,-0.9,0
2,4.42,1,29,0,23,0,20,21.1,-1.1,0
2,15.65,3,35,0,0,0,40.2,44.5,-4.3,0
1,10.89,4,35,0,1,0,34.9,29.7,5.2,1
1,4.28,2,43,0,9,0,19.3,18.7,0.6,1
2,9.76,2,37,0,13,0,38.7,44.4,-5.7,0
3,10.05,1,29,0,20,0,39.3,38.4,0.9,1
2,8.16,1,29,1,5,0,33.2,35.1,-1.9,0
2,6.09,5,28,1,6,0,32.6,30.9,1.7,1
3,6.93,4,30,0,7,1,39.9,36.3,3.6,1
3,9.3,1,26,1,7,0,37,39.7,-2.7,0
3,5,4,28,1,10,0,35,33.2,1.8,1
2,13.18,3,20,1,13,0,51.6,55.4,-3.8,0
4,5.7,1,34,1,17,0,26.3,27.9,-1.6,0
2,10.68,1,21,0,19,0,34.7,32.6,2.1,1
2,6.92,5,32,0,20,0,31.1,34.3,-3.2,0
2,4.35,2,30,0,0,0,19.4,17.9,1.5,1
4,5.86,4,18,0,2,0,35.7,41.5,-5.8,0
1,7.94,3,33,0,4,0,19.3,20.3,-1,0
2,4.54,1,31,1,6,0,22.1,20,2.1,1
3,4.49,1,33,1,7,0,29.4,32.9,-3.5,0
2,8.13,1,22,0,7,0,27.2,26.5,0.7,1
2,8.13,4,33,1,7,0,33.3,39.4,-6.1,0
2,10.45,2,21,0,9,0,36.5,41.4,-4.9,0
3,7.95,1,30,0,11,0,28,28.2,-0.2,0
3,9.6,1,25,0,12,0,35.2,34,1.2,1
1,4.7,3,28,0,15,0,18.7,19.1,-0.4,0
2,13.9,2,24,0,20,1,48.9,47,1.9,1
2,8.41,1,27,1,21,0,30,35.5,-5.5,0
2,5.31,1,32,1,21,0,30.1,31.7,-1.6,0
2,4.82,1,37,0,21,1,30.3,30.1,0.2,1
3,3.05,1,23,0,23,0,20.3,22.3,-2,0
2,8.94,2,22,0,1,0,21.7,24,-2.3,0
2,2.78,2,26,1,6,1,30.9,31.4,-0.5,0
2,12.02,4,29,1,11,0,39.1,39,0.1,1
2,5.27,1,30,0,12,1,31.2,35.6,-4.4,0
2,7.35,1,31,0,13,1,37.4,43.9,-6.5,0
4,3.77,1,18,0,13,0,35.7,41.3,-5.6,0
1,9.17,2,33,0,15,0,23.1,25.9,-2.8,0
2,12.33,1,29,0,16,0,36.2,35.8,0.4,1
4,5.39,1,33,0,19,0,33.4,30.8,2.6,1
1,12.07,2,27,0,20,0,35.9,38.7,-2.8,0
1,7.89,4,39,0,1,0,26.8,31.8,-5,0
2,7.69,4,30,0,3,0,27.5,26.1,1.4,1
4,8.2,3,18,0,7,0,37.2,34.2,3,1
1,4.24,1,18,0,17,0,14.5,15.1,-0.6,0
3,5.04,3,24,0,0,0,25.7,25.8,-0.1,0
3,2.89,1,18,1,0,1,36.1,36.8,-0.7,0
1,2.77,1,28,0,0,0,11.8,12.7,-0.9,0
2,6.64,1,25,0,4,0,22.6,20.1,2.5,1
3,3.12,2,26,1,4,1,39.2,45.6,-6.4,0
4,5.59,1,22,0,8,0,26.2,24.4,1.8,1
1,2.64,1,21,0,9,1,19.5,20.2,-0.7,0
2,10.81,1,31,0,16,0,27,28.5,-1.5,0
1,7.74,1,30,1,17,1,32.3,34.6,-2.3,0
1,3.89,1,27,1,17,0,20.2,20.6,-0.4,0
3,7.32,2,29,1,20,0,41.4,48.3,-6.9,0
4,9.31,3,23,0,22,0,36.3,37.4,-1.1,0
1,2.66,1,29,0,22,0,7,8,-1,0
1,5.52,1,35,1,0,0,17.9,18.7,-0.8,0
3,5.71,4,22,0,2,1,37.1,33.1,4,1
1,7.42,2,21,1,3,0,25.8,27.6,-1.8,0
3,4.2,4,33,0,3,0,25.5,27.5,-2,0
2,8.48,2,24,1,6,0,31.1,35,-3.9,0
2,5.29,1,19,0,8,0,19.1,19,0.1,1
1,4.53,1,33,0,9,0,11.6,12.9,-1.3,0
2,3.06,4,30,0,13,0,16.9,15.7,1.2,1
2,1.77,1,21,0,16,0,12.3,13.8,-1.5,0
2,4.79,1,26,1,18,0,23.1,19.6,3.5,1
3,14.77,2,40,1,21,1,60.4,55.5,4.9,1
2,8.45,2,26,0,2,0,27.8,27.5,0.3,1
4,3.95,1,29,1,7,1,38.2,38,0.2,1
2,6.94,1,28,0,8,0,20.8,21.1,-0.3,0
2,2.38,1,23,0,8,1,22.7,22.6,0.1,1
4,8.87,1,34,0,9,0,30.1,25.7,4.4,1
3,4.73,1,18,1,9,1,37.9,36.3,1.6,1
3,3.32,1,29,1,12,0,29.3,30.2,-0.9,0
3,3.01,1,31,0,12,0,20.1,23.5,-3.4,0
4,13.4,3,28,0,12,1,53.4,53.1,0.3,1
2,5.03,1,33,1,17,0,23.9,27.4,-3.5,0
1,5.98,1,38,0,18,1,22.1,25.7,-3.6,0
2,3.27,1,32,0,3,1,25,28.9,-3.9,0
3,5.26,4,27,1,5,0,32.8,36.4,-3.6,0
1,11.53,1,24,0,14,0,28.5,29.6,-1.1,0
3,3.44,2,33,0,16,0,20.3,22.2,-1.9,0
3,5.51,1,18,0,16,0,28.5,30.1,-1.6,0
1,15.21,2,28,1,18,1,45.6,41,4.6,1
3,4.55,1,29,1,23,0,26.4,31.4,-5,0
2,13.24,4,20,1,1,0,50.7,57,-6.3,0
3,5.38,3,35,0,4,0,25.4,24.3,1.1,1
3,4.31,1,32,1,13,1,36,34.2,1.8,1
2,6.42,4,33,1,16,1,36.8,33.5,3.3,1
1,5.53,1,21,0,19,0,25.6,22.2,3.4,1
3,7.77,1,30,1,20,0,35.5,41,-5.5,0
2,6.11,4,35,1,4,0,27.2,24.7,2.5,1
2,3.28,2,24,0,5,1,30.1,30.4,-0.3,0
3,3.85,1,24,0,9,0,21.9,25.1,-3.2,0
3,5.2,1,29,0,12,0,25,28,-3,0
1,4.32,4,25,1,12,0,30.6,29.3,1.3,1
1,3.33,1,27,0,14,0,16,14.9,1.1,1
1,7.13,1,33,0,17,0,19.5,17.4,2.1,1
2,6.4,1,28,0,18,0,21.1,23.8,-2.7,0
3,5.78,4,30,1,23,0,37.8,41.8,-4,0
2,12.83,1,32,0,2,0,36.9,33.6,3.3,1
3,7.28,1,26,0,4,0,27.4,27.8,-0.4,0
4,11.16,4,33,0,5,0,45.1,40.2,4.9,1
1,3.74,1,29,1,7,1,17.9,17.6,0.3,1
2,2.57,1,29,0,13,0,17,16.6,0.4,1
3,4.88,1,27,1,15,0,30.5,27.4,3.1,1
2,7.13,1,34,0,20,0,27.8,25.5,2.3,1
3,14.43,1,36,0,1,0,39.7,40,-0.3,0
3,5.84,1,22,0,5,0,27.6,28.5,-0.9,0
2,6.64,3,22,0,9,0,29.4,26.3,3.1,1
3,2.73,4,30,1,9,0,26,23.2,2.8,1
1,13.87,4,22,0,17,0,38.6,46.3,-7.7,0
2,1.76,1,28,1,20,0,19.7,19.5,0.2,1
1,6.59,4,36,0,23,0,21.4,20.6,0.8,1
1,3.11,1,36,1,2,0,13.6,15.3,-1.7,0
4,11.96,4,24,1,6,1,60.6,52.9,7.7,1
2,7.17,2,26,1,10,0,24.8,23.2,1.6,1
3,6.67,2,24,1,12,0,35.7,31.6,4.1,1
2,7.71,1,29,1,17,0,27.5,30.1,-2.6,0
3,6.17,2,24,1,20,0,34.8,38.6,-3.8,0
4,4.19,1,30,0,1,0,23.9,26.5,-2.6,0
2,13.27,2,20,1,4,1,50.4,44.7,5.7,1
4,11.73,2,28,1,7,0,41.3,38.7,2.6,1
2,9.36,1,28,0,9,0,23.9,24,-0.1,0
3,7.4,2,34,0,11,0,26.3,27.1,-0.8,0
1,11.08,4,18,0,12,0,36,35.8,0.2,1
2,5.49,1,32,0,14,0,18.9,20.9,-2,0
3,2.33,2,32,1,14,0,19,16.4,2.6,1
2,4.71,3,27,0,14,1,29.8,28.3,1.5,1
1,3.75,1,28,0,15,0,13,12.2,0.8,1
2,7.07,2,31,0,22,0,24.2,24.3,-0.1,0
4,3.04,1,27,1,22,0,22.2,23.4,-1.2,0
2,7.62,1,32,1,22,0,22.3,23.6,-1.3,0
1,7.6,1,22,0,2,0,22.8,26.1,-3.3,0
4,10.6,4,23,0,5,0,42.7,38.3,4.4,1
2,11.24,1,34,0,11,0,31.2,34.2,-3,0
1,4.04,4,32,0,13,0,19.9,22.5,-2.6,0
2,14.31,1,21,1,13,0,46.6,54.1,-7.5,0
3,6.8,1,22,0,14,0,25.5,27.1,-1.6,0
3,4.19,1,27,1,20,0,28.9,33.1,-4.2,0
2,2.98,2,24,1,0,1,31.5,33.8,-2.3,0
2,17.19,1,25,0,3,0,47.1,56.3,-9.2,0
2,8.98,5,25,1,4,0,39.3,34.8,4.5,1
3,11.58,3,25,1,5,0,38,43.5,-5.5,0
2,4.52,1,25,0,8,0,22.2,25,-2.8,0
1,9.2,2,27,0,8,0,33.7,33.8,-0.1,0
4,2.55,1,33,0,11,0,23.9,26.3,-2.4,0
1,4.01,3,32,1,14,0,20.6,19.3,1.3,1
2,4.93,4,25,0,17,0,29.4,34.7,-5.3,0
1,1.08,2,32,0,23,0,7.9,9,-1.1,0
2,3.48,4,29,0,0,0,19.2,19.3,-0.1,0
1,8.23,1,18,1,7,1,37.9,43.2,-5.3,0
2,2.97,2,35,1,13,0,27.6,29.7,-2.1,0
3,4.93,1,32,1,17,0,26,29.3,-3.3,0
4,5.58,1,30,0,17,1,36.4,42.6,-6.2,0
4,3.9,1,30,1,1,0,37.9,39.7,-1.8,0
2,5.92,5,37,0,5,0,22.9,22.7,0.2,1
3,7.17,1,26,0,5,0,27.5,24.1,3.4,1
3,3.97,4,27,0,10,0,24.3,28.5,-4.2,0
2,4.17,4,18,0,10,0,23.5,25.8,-2.3,0
3,7.44,4,24,0,13,0,37.3,43.6,-6.3,0
1,3.02,1,24,1,15,0,19.3,18.8,0.5,1
1,13.83,1,33,1,18,1,43.8,50.6,-6.8,0
3,12.95,2,28,1,19,1,58,69.3,-11.3,0
4,6.98,2,33,1,0,0,35.3,40.3,-5,0
2,6.11,4,23,0,4,0,28.6,25.7,2.9,1
4,2.93,4,34,1,7,1,41.6,39,2.6,1
1,1.89,4,28,0,9,1,18.4,21.7,-3.3,0
2,15,3,27,0,9,0,40.1,43.7,-3.6,0
3,2.4,1,30,0,10,0,18.1,18.1,0,0
3,16.61,2,29,0,10,0,48.5,53.4,-4.9,0
4,7.3,1,24,0,11,0,26,27.5,-1.5,0
4,4.01,1,30,1,15,0,32,29.4,2.6,1
2,6.37,1,21,0,15,0,23.1,27.6,-4.5,0
3,2.92,2,25,1,19,1,31.3,28.2,3.1,1
1,5.75,2,28,0,20,1,31.3,35,-3.7,0
4,9.15,1,20,0,21,0,39.2,33.8,5.4,1
3,5.54,1,23,0,21,0,27.2,30.7,-3.5,0
1,8.82,5,26,0,21,0,37,38.9,-1.9,0
2,4.85,3,28,0,22,0,21.1,23.5,-2.4,0
2,7.48,2,29,1,22,1,41.9,44.6,-2.7,0
3,7.39,2,24,1,22,0,33.3,30.4,2.9,1
3,7.09,1,28,0,23,1,33.5,33,0.5,1
3,2.27,5,20,1,1,0,28.4,30.6,-2.2,0
4,9.88,1,34,1,2,0,39.3,40.4,-1.1,0
2,6.35,1,21,0,3,0,21.8,19.1,2.7,1
1,11.1,1,33,0,3,0,25.9,30.4,-4.5,0
3,6.53,3,25,1,4,0,35.8,32,3.8,1
2,11.04,3,30,1,7,0,33.4,37.9,-4.5,0
2,7.88,1,38,1,9,0,31.4,34.2,-2.8,0
1,17.92,1,37,0,10,0,37.3,38.6,-1.3,0
2,8.83,2,38,0,10,0,20.2,18.1,2.1,1
4,8.05,1,23,0,12,0,37,33.6,3.4,1
2,8.33,3,30,1,12,1,42.3,44.7,-2.4,0
4,9.33,5,25,0,13,1,51,48.8,2.2,1
3,8.48,3,31,0,13,0,36.7,35.5,1.2,1
1,5.81,1,31,1,14,0,19,22.1,-3.1,0
1,10.88,5,30,1,15,1,45,45.7,-0.7,0
1,4.83,2,32,0,17,0,20.7,19.3,1.4,1
3,13.04,1,36,0,17,1,49,53.8,-4.8,0
3,12.24,5,31,1,18,0,45.5,48.4,-2.9,0
2,7.97,2,29,0,18,0,18,17,1,1
3,11.13,2,21,0,20,1,46.4,49.8,-3.4,0
3,8.22,5,24,0,21,0,39.1,40,-0.9,0
3,4.54,3,27,1,4,0,29.8,31.3,-1.5,0
3,6.14,4,26,0,19,0,31.5,32.1,-0.6,0
3,8.94,1,29,0,3,0,30.9,35.1,-4.2,0
2,2,1,31,0,5,0,11.4,13.1,-1.7,0
3,3.13,1,21,1,6,1,32.8,29.3,3.5,1
2,4.2,1,32,0,8,0,16.9,17.5,-0.6,0
2,12.97,4,28,1,8,0,44.8,52.1,-7.3,0
2,3.62,2,22,0,17,0,16.1,16.2,-0.1,0
1,4.35,2,30,1,21,0,27,27.6,-0.6,0
2,3.29,2,29,1,21,0,30.7,30.2,0.5,1
1,2.23,2,21,0,22,0,5,4.5,0.5,1
2,11.24,4,33,0,22,1,43.2,40.7,2.5,1
2,7.76,4,24,0,1,0,26.5,28.5,-2,0
1,7.53,1,31,0,4,1,21,25.2,-4.2,0
2,6.65,1,24,0,6,0,28.5,25.6,2.9,1
3,6.41,1,33,1,8,0,28.3,25.4,2.9,1
2,8.61,2,27,0,9,0,31.8,29.2,2.6,1
2,3.67,1,22,0,10,0,17,18,-1,0
2,3.02,5,26,1,12,0,28.7,34.3,-5.6,0
3,6.33,1,23,1,17,0,26.2,22.6,3.6,1
1,6.06,2,29,1,17,0,24.4,28,-3.6,0
1,4.52,3,24,1,20,1,36.5,36.2,0.3,1
3,6.69,2,26,1,20,0,36.4,35.3,1.1,1
4,6.47,5,24,0,23,0,35.1,40,-4.9,0
1,2.72,3,27,1,6,0,23.3,25,-1.7,0
3,7.96,1,29,0,10,0,28.1,25.5,2.6,1
